epoch,critic_loss,actor_loss,sub_loss,mean_reward,mean_alpha,val_HR@10,val_NDCG@10
24,0.3054630915671587,-2.03543614596501,0.01609624470025301,0.37568000000000007,0.7131535039218143,0.0,0.0
25,0.3237935585081577,-2.250971940536052,0.017072186538018286,0.4017200000000001,0.7339488189872354,0.10490542413808523,0.06347574138930949
26,0.3029489246755838,-2.0779619830884037,0.017372384446207433,0.3668600000000001,0.7341972196251154,0.0,0.0
27,0.3109876476079226,-1.9499460326246918,0.01766964943287894,0.3997800000000001,0.702816879730206,0.0,0.0
28,0.30957438197731973,-1.9027301406189798,0.018922568982467056,0.3821000000000001,0.7088194208014756,0.0,0.0
29,0.3083447874635458,-2.137849727790803,0.01911692842748016,0.40458000000000005,0.7045836611092091,0.0,0.0
30,0.32047173784673216,-2.26356655998528,0.019417833141982557,0.38422000000000006,0.7413074137130752,0.10450297366185217,0.06335935100196922
31,0.3385644920915365,-2.0744762200042604,0.01968826085329056,0.4385800000000001,0.7112393419146538,0.0,0.0
32,0.3566340067535639,-2.23892555635795,0.01810862721595913,0.3776600000000001,0.7276379625322297,0.0,0.0
33,0.32964745961129666,-2.220432298630476,0.02089266210794449,0.36414,0.7162323065362871,0.0,0.0
34,0.33263865749537946,-2.16656859863922,0.020962210501544176,0.39858000000000005,0.729214472326712,0.0,0.0
35,0.3335603557676077,-1.9634789325259625,0.020755427541211246,0.3797600000000001,0.7176543756574393,0.10454769038143362,0.06343295960787614
36,0.2981968614012003,-2.0608004477247595,0.01951630275603384,0.33480000000000004,0.7076042516464367,0.0,0.0
37,0.3107445435971022,-2.1731659901216624,0.020178689640015363,0.40108000000000016,0.7214127743858844,0.0,0.0
38,0.3060692132860422,-1.9017596413064748,0.02027839732170105,0.35348000000000007,0.6992953623747453,0.0,0.0
39,0.3135957569926977,-2.072889474891126,0.02056440307293087,0.3962400000000001,0.7098069817945362,0.0,0.0
40,0.3312223708629608,-1.9714494554102422,0.021797343536280097,0.3627600000000001,0.7206844617966562,0.10459240710101507,0.06343813953319942
41,0.31410390232503416,-1.987557881589979,0.021248053286224602,0.3689000000000001,0.7353871148573234,0.0,0.0
42,0.3026281812787056,-2.0621109025254847,0.020388818302191795,0.38098000000000015,0.7153967504370957,0.0,0.0
43,0.2890726639330387,-1.9237806918546558,0.020708127207122742,0.37940000000000007,0.730375405330211,0.0,0.0
44,0.29877505216002465,-1.8180591248180717,0.020881686790846288,0.3882600000000001,0.7379557823240757,0.0,0.0
45,0.2893239569664001,-2.1113567937016486,0.020699768714606763,0.39960000000000007,0.7250566784366965,0.10544202477306265,0.06375543931676866
46,0.2998738747984171,-2.219743305917829,0.02064497166313231,0.3779800000000001,0.7227402749555185,0.0,0.0
47,0.3035759536623955,-2.07978611503914,0.021332865592092274,0.3889000000000001,0.7290579383843578,0.0,0.0
48,0.28601564073562624,-2.064368973385543,0.020914755212143064,0.4446400000000001,0.7380231856890023,0.0,0.0
49,0.2858332394808531,-2.015660136802122,0.02061420215200633,0.3969600000000001,0.7408784539420158,0.0,0.0
50,0.2829293055087328,-2.0066086274683474,0.02169899004045874,0.33994000000000013,0.7131816493347287,0.10512900773599249,0.06372469916221749
51,0.30897421956062315,-1.9767796237133444,0.021166665769182146,0.40644000000000013,0.7420397104024887,0.0,0.0
52,0.3089747844338417,-1.8549215539991855,0.021361251354217528,0.3334000000000001,0.727146067623049,0.0,0.0
53,0.2813569686859846,-1.9995845766179263,0.020154998555779458,0.3855000000000001,0.7479965768121183,0.0,0.0
54,0.2623368003964424,-1.9679519180357457,0.020737938338890673,0.3547000000000001,0.723383748319,0.0,0.0
55,0.26607824976742267,-2.0212115099281074,0.020428981402888895,0.39404000000000006,0.7137119626719505,0.10495014085766668,0.06366291604544971
56,0.27351002098619936,-1.8893161175139248,0.021427114504389465,0.3707600000000001,0.7116305960789323,0.0,0.0
57,0.2737201666384935,-1.8160061511062087,0.021533601467497648,0.4085800000000001,0.7312509073615074,0.0,0.0
58,0.2896746879965067,-1.808002024963498,0.022762348778545858,0.37960000000000005,0.707965999815613,0.0,0.0
59,0.2936621375977993,-1.8012595094963908,0.02093790667038411,0.3726600000000001,0.7227349192015826,0.0,0.0
60,0.2823444036096334,-1.9935207206793129,0.021175372025929392,0.3796600000000001,0.7142057991698384,0.10562089165138845,0.06384299429666737
61,0.2783566313832998,-2.124802385335788,0.021352481570094825,0.3870800000000001,0.7023898763470352,0.0,0.0
62,0.2833039218187332,-1.971727932145819,0.0212139825290069,0.37776000000000004,0.7251073505030945,0.0,0.0
63,0.2778724066019058,-1.9805408384129406,0.022008368495851756,0.39244000000000007,0.7249061775654554,0.0,0.0
64,0.2708116399645805,-1.7703746183030307,0.021018466798588632,0.3829000000000001,0.7201722462289035,0.0,0.0
65,0.275497753277421,-1.835619738455862,0.020691834280267357,0.3422800000000001,0.7143597000166774,0.10588919196887717,0.06411792546177011
66,0.26770594814419746,-1.930413911536336,0.021505119382403792,0.3490400000000001,0.689870338248089,0.0,0.0
67,0.2666487047970295,-1.8497455600835382,0.019602420145645737,0.37934000000000007,0.7035591696165502,0.0,0.0
68,0.27293749050796035,-1.8898274633809924,0.02100632546748966,0.3627000000000001,0.7148490807034541,0.0,0.0
69,0.28927273435890677,-1.9132478734590113,0.021807378442958,0.38370000000000004,0.6918932439385681,0.0,0.0
70,0.2802692920267582,-1.8555325252562762,0.020903592979535462,0.39536000000000004,0.6988920019851066,0.10597862540804007,0.0640653256342208
71,0.2972280722260475,-1.638031445030123,0.021135252584703265,0.3582800000000001,0.6918576063364744,0.0,0.0
72,0.2931471849679947,-1.6525783562175929,0.020290018126368523,0.3441000000000001,0.720765871245414,0.0,0.0
73,0.2690213928371668,-1.9584569894745947,0.022145584068261087,0.36488000000000004,0.7074515026062727,0.0,0.0
74,0.26817944799363613,-1.9938424439541995,0.022739486600272356,0.3911800000000001,0.710901811979711,0.0,0.0
75,0.2987873574346304,-1.8994671231452376,0.02345641228556633,0.34966,0.6901984985964372,0.1053078746143183,0.06389721364534501
76,0.2918699394464493,-1.8623712939098478,0.022231303886510432,0.39834000000000014,0.6941428750669584,0.0,0.0
77,0.30047676506638527,-1.9301731002721936,0.021873897616751493,0.3966000000000001,0.7184792366279289,0.0,0.0
78,0.2674785540699959,-2.066840863265097,0.021384993294253946,0.37834000000000007,0.7358884500451386,0.0,0.0
79,0.28066146951913834,-1.925647259965539,0.022286056619137525,0.3838000000000001,0.6994886878067628,0.0,0.0
80,0.2866133931428194,-1.8671816730834543,0.021902009132318198,0.38060000000000016,0.7300581726953387,0.10664937620176183,0.06430790590241438
81,0.2732442757040262,-1.808505433086306,0.022109472543932498,0.3726600000000001,0.7153089527338743,0.0,0.0
82,0.2868998046666384,-1.9835504520274698,0.02324899964220822,0.36250000000000004,0.7042346113021486,0.0,0.0
83,0.26229303562641143,-1.963988127782941,0.02184828925691545,0.3692200000000001,0.7292373958015814,0.0,0.0
84,0.260769580617547,-1.5968031350672245,0.022597948595881462,0.3677,0.7089500540830195,0.0,0.0
85,0.2637166154235601,-1.774649587314576,0.023045347589068114,0.4022400000000001,0.7127408798709511,0.10588919196887717,0.06402590349720906
86,0.26102613972127436,-1.837934879247099,0.021763019704259933,0.4079600000000001,0.7144331270717085,0.0,0.0
87,0.2521367682665586,-1.8655866403952241,0.021478780208155513,0.3820600000000001,0.6975193777621025,0.0,0.0
88,0.269325316041708,-1.6046479105986655,0.022145821675658227,0.35380000000000006,0.7013957896502688,0.0,0.0
89,0.2784415549635887,-1.8735833087526261,0.021888341072015465,0.43690000000000007,0.7031896178349852,0.0,0.0
90,0.2700799250155687,-1.8525411128848792,0.02276678761653602,0.4074000000000001,0.7004148963871412,0.10588919196887717,0.06395525238940399
91,0.2616133814007044,-1.9491608041226864,0.022438918692059814,0.38598000000000016,0.7155764526743442,0.0,0.0
92,0.2560861428976059,-1.874081854376942,0.02185386766679585,0.36306000000000005,0.7127013337584213,0.0,0.0
93,0.2578054978847504,-1.937953143823892,0.022802188007161023,0.40734000000000015,0.7100017226468772,0.0,0.0
94,0.2715019116103649,-1.8132323046959937,0.02384001630265266,0.3895600000000001,0.7200001154355705,0.0,0.0
95,0.2706049361675978,-1.755555583221838,0.022949998350813985,0.41594000000000003,0.7195041784532368,0.1054867414926441,0.06382516855772197
96,0.2561897085905075,-2.0435582938976586,0.022193132114596666,0.3844000000000001,0.7096754910778255,0.0,0.0
97,0.24631311437487602,-2.0529770024977623,0.022251662194728853,0.4009400000000001,0.6933859019108495,0.0,0.0
98,0.25204655568301676,-2.1482994184680284,0.02264988633338362,0.3835600000000001,0.684239023357397,0.0,0.0
99,0.26913692235946657,-1.8740622135587037,0.024701927659101786,0.38044000000000006,0.7009550573881715,0.0,0.0
100,0.27167660380154846,-1.7709667453411966,0.02370470271911472,0.34844,0.7204186246469617,0.1054867414926441,0.06387271796383676
