epoch,critic_loss,actor_loss,sub_loss,mean_reward,mean_alpha,val_HR@10,val_NDCG@10
75,0.1340572567805648,-1.4104815059527755,0.03444329081382602,0.22790000000000007,0.6687278945304479,0.0594415416596438,0.034901921058858185
76,0.12396729390323162,-1.563291285227984,0.031476579667069016,0.31874000000000013,0.6920616560139679,0.0,0.0
77,0.1334265385121107,-1.7220431101564317,0.035378699140623214,0.2743400000000001,0.6876826981515933,0.0,0.0
78,0.137319999396801,-1.6243678158987314,0.03477471952140331,0.23790000000000006,0.6788363917076435,0.0,0.0
79,0.1414486154988408,-1.6142101082168518,0.03341440597269684,0.30184000000000005,0.6451251523695283,0.0,0.0
80,0.13838464283943178,-1.617427552010864,0.03349495452363044,0.26454,0.6729496175184273,0.058542614753637846,0.034484212032945424
81,0.12828302628919483,-1.6367915533967317,0.03438824981078505,0.29286,0.6711757687761565,0.0,0.0
82,0.12835454877465963,-1.692775351744145,0.03500455073546618,0.2542400000000001,0.6746868586911297,0.0,0.0
83,0.13771316255629062,-1.5591728205475957,0.03449653019569814,0.27436000000000005,0.6661547651940637,0.0,0.0
84,0.13524411855638027,-1.4625496092364192,0.035123385048471394,0.2372200000000001,0.6836174642884434,0.0,0.0
85,0.1284414166137576,-1.5944300023168325,0.03355720382835716,0.2579000000000001,0.6857915899906657,0.05871116354851396,0.03459274648494329
86,0.13238453424349428,-1.5748273348174988,0.033815799601376054,0.2614000000000001,0.6791049363923461,0.0,0.0
87,0.12215691508352756,-1.7797973700687288,0.03513733802642673,0.25110000000000005,0.6934636587839049,0.0,0.0
88,0.11893451147526503,-1.5274947819113731,0.03349193018861115,0.2474600000000001,0.6745064954666541,0.0,0.0
89,0.11973391369730234,-1.6114686728715897,0.03273704543244094,0.27442000000000005,0.6736341592194367,0.0,0.0
90,0.13035536054521799,-1.4932251219935715,0.0336649337336421,0.2631400000000001,0.702197761284653,0.059104444069891564,0.03470024201794213
91,0.1345544566810131,-1.454128997787833,0.03340424078516662,0.27144000000000007,0.6846958706094883,0.0,0.0
92,0.12256060189008713,-1.6739587186723948,0.033097853250801564,0.26298,0.6837008061080705,0.0,0.0
93,0.1248218147419393,-1.5563172514289618,0.034370420102030036,0.2546800000000001,0.6759253940638845,0.0,0.0
94,0.12093274914473295,-1.8163857228495182,0.034127762120217085,0.30724000000000007,0.6605129419937439,0.0,0.0
95,0.12209109021350742,-1.5001211548484863,0.03351562519371509,0.2727400000000001,0.6993432702766731,0.05887971234339008,0.03455557922517815
96,0.12644706113636495,-1.5863126145228743,0.03438043417967856,0.26156000000000007,0.6963576948055018,0.0,0.0
97,0.11526516166329384,-1.583489578820765,0.033186706799082456,0.24072000000000007,0.6638440567975995,0.0,0.0
98,0.12678016935288905,-1.6932522522434592,0.034925472946837545,0.2882000000000001,0.6681479082359929,0.0,0.0
99,0.13071478687226773,-1.5760963053554295,0.03314636645279825,0.24476000000000006,0.6876764336654887,0.0,0.0
100,0.13018587443232538,-1.610296375002712,0.03280971991736442,0.2834400000000001,0.6444747647344484,0.0586268891510759,0.03443803387752318
