epoch,critic_loss,actor_loss,sub_loss,mean_reward,mean_alpha,val_HR@10,val_NDCG@10
20,0.30048489990830424,-2.743963154103607,0.010243078546132892,0.2648600000000001,0.8281270726025105,0.31804635761589406,0.176943518170721
21,0.3286304913163185,-2.662851676046848,0.01017884483654052,0.25388000000000005,0.8133574203364551,0.0,0.0
22,0.3051006248146296,-2.8329847764000298,0.010576395325828344,0.25928000000000007,0.8611887398129329,0.0,0.0
23,0.3122290148586035,-2.91674073298648,0.010733465083874762,0.2705000000000001,0.8415338488966226,0.0,0.0
24,0.3116843594610691,-3.0482954482659697,0.011005583776161074,0.21938000000000005,0.8384847101196646,0.0,0.0
25,0.30032162757217884,-3.113183911051601,0.010907444767653943,0.2999200000000001,0.8492011968791485,0.31937086092715233,0.177599647980111
26,0.32537929838895796,-3.1461421770080924,0.01139104866143316,0.22914000000000004,0.8411252885237336,0.0,0.0
27,0.3000611669421196,-3.023141141012311,0.011234736372716724,0.21730000000000005,0.8505766403526068,0.0,0.0
28,0.29491725434362887,-3.1296129726357758,0.011945503805298359,0.22072000000000006,0.8518471755348146,0.0,0.0
29,0.29433258098363874,-3.410235486000776,0.011380797035992145,0.26600000000000007,0.8508928782790899,0.0,0.0
30,0.29876886010169984,-3.5358060960769655,0.011375255396589637,0.2339400000000001,0.8451760085076093,0.3195364238410596,0.17753154499822593
31,0.29754593800008294,-3.353617846094072,0.011625034305267037,0.22726000000000005,0.8409785649552941,0.0,0.0
32,0.2803812366127968,-3.2715644021332264,0.01158906339481473,0.20224000000000006,0.8395834009647369,0.0,0.0
33,0.29619130869209764,-3.0516285763569178,0.011624725082423537,0.24668000000000007,0.8276937537491321,0.0,0.0
34,0.2717324272543192,-3.0723618180677295,0.01128006084728986,0.26436000000000004,0.8419755489192903,0.0,0.0
35,0.2983224515318871,-3.202705057691783,0.011904528554528952,0.2527400000000001,0.8512177573703229,0.3208609271523179,0.17807341215715536
36,0.2815324262827635,-3.141557330772281,0.012527856139466166,0.26156000000000007,0.8383855933696032,0.0,0.0
37,0.30055651530623434,-3.1888125768378375,0.011781790032517165,0.26256000000000007,0.8572409824952483,0.0,0.0
38,0.2917229224294424,-3.2452201793417332,0.011946947290096432,0.26266,0.8527854053527116,0.0,0.0
39,0.28002017360925674,-3.2906832259148358,0.01245513177011162,0.21804000000000004,0.8343401129096747,0.0,0.0
40,0.30204128254950047,-3.2857260143831373,0.01208041751664132,0.2481400000000001,0.8379350290447474,0.3210264900662252,0.17794047406770444
41,0.2792143653929234,-3.159684086792171,0.012482640150934457,0.25440000000000007,0.8266861477270723,0.0,0.0
42,0.27883709149062635,-3.201999287940562,0.011303409535437823,0.25242000000000003,0.856863272473216,0.0,0.0
43,0.2706763659864664,-3.1468977376557885,0.01178879729192704,0.23604000000000008,0.8356421681679785,0.0,0.0
44,0.27577348458766937,-3.1940446472615003,0.011825575920753182,0.2847800000000001,0.8535450381105766,0.0,0.0
45,0.2815092173665762,-3.2306068313382568,0.011403593248687685,0.23654000000000003,0.8256133347898722,0.31986754966887415,0.17749619131506805
46,0.2946138874217868,-3.3701543806493284,0.012050973166245968,0.24476000000000006,0.8083439611271024,0.0,0.0
47,0.2681217213124037,-3.287187211379409,0.01262313888873905,0.24118000000000006,0.8427208264824003,0.0,0.0
48,0.2699461532533169,-3.416525802269578,0.012272125019226223,0.25264000000000003,0.8322239711210132,0.0,0.0
49,0.274868784442544,-3.3630372973680496,0.011698188564740121,0.24460000000000007,0.8349854026138782,0.0,0.0
50,0.30039220908284187,-3.128196025740355,0.01158048654254526,0.2595000000000001,0.8275196874774993,0.320364238410596,0.1776170723511818
51,0.2861491858959198,-3.2738440884277225,0.011705936719663442,0.2611,0.8407567039355636,0.0,0.0
52,0.2695125480592251,-3.338701439678669,0.011986936160363258,0.20488000000000006,0.8109266038946807,0.0,0.0
53,0.2791633156836033,-3.357181243285537,0.012060878325253726,0.24986000000000008,0.8225086303167045,0.0,0.0
54,0.27668357411772015,-3.3274842803552747,0.012052859438583256,0.24766000000000007,0.8310531302243471,0.0,0.0
55,0.2736900465488434,-3.0812936564609408,0.011816894462332129,0.2527400000000001,0.8136409515216947,0.31821192052980135,0.17702139653648127
56,0.2695026374608278,-3.2657980974577367,0.01307587113790214,0.26594000000000007,0.8407123171985149,0.0,0.0
57,0.27545341789722444,-3.3199143611192703,0.012197704658377915,0.23164000000000004,0.826593326676637,0.0,0.0
58,0.26749749955534935,-3.224825720272958,0.012277040670625865,0.23552000000000003,0.8165276090800763,0.0,0.0
59,0.27228129091858866,-3.1775079186968505,0.01245848883036524,0.25504000000000004,0.8124987755902111,0.0,0.0
60,0.2688871660679579,-3.359984821803868,0.012734089869074523,0.22762000000000007,0.8263067987561226,0.31804635761589406,0.17699147639571067
61,0.26901794761419295,-3.141700247656554,0.012783280079253018,0.2528000000000001,0.8266069946289063,0.0,0.0
62,0.2570425634235144,-3.1660919297561048,0.012147179452236742,0.2777600000000001,0.8115803826935589,0.0,0.0
63,0.25678568245470523,-3.1732713331729174,0.01288713160995394,0.24280000000000004,0.8238342063724995,0.0,0.0
64,0.27122691260278226,-3.1042645254582166,0.011973121647723019,0.24156000000000005,0.7959987381915562,0.0,0.0
65,0.25133455893397333,-3.024168550606817,0.012597613693214953,0.2594000000000001,0.8371064375787973,0.31821192052980135,0.1771430146734506
66,0.283457722812891,-3.0864611703157423,0.013239392895717173,0.24266000000000004,0.83220649016276,0.0,0.0
67,0.28232565324008463,-2.9373118889778853,0.013325953631661832,0.2504200000000001,0.8162529997602105,0.0,0.0
68,0.2783789919912815,-2.9588426564484833,0.012586276757996529,0.24672000000000005,0.8319204694032669,0.0,0.0
69,0.27402658012509346,-3.0178103678412738,0.013556734941899776,0.25832000000000005,0.8181151999980212,0.0,0.0
70,0.2662671131044626,-3.4071479056477547,0.013116504453122615,0.2941400000000001,0.8288574247136712,0.3185430463576159,0.17740264215829082
71,0.28975982661545274,-3.308620429068804,0.013252789717167616,0.24692000000000006,0.8343437721207738,0.0,0.0
72,0.2797841608375311,-3.3230284681208433,0.012586014068685472,0.2666200000000001,0.8141197240650654,0.0,0.0
73,0.26605203388631343,-3.371711328446865,0.013299463112838566,0.27450000000000013,0.8172144491039216,0.0,0.0
74,0.27316954569518564,-3.0844567994475365,0.012636658946983516,0.24692000000000006,0.8307323110103607,0.0,0.0
75,0.2835952449887991,-3.164111837826669,0.013148141514509916,0.25888000000000005,0.8033363996557892,0.31986754966887415,0.17766903592654817
76,0.2880631002932787,-2.988023451194167,0.01295109735103324,0.26772000000000007,0.8211417679339648,0.0,0.0
77,0.2807550508826971,-2.9291165413707496,0.013179052587598562,0.23088000000000006,0.8255749556198716,0.0,0.0
78,0.26274089665710926,-2.949569389268756,0.013493703845888376,0.23010000000000005,0.809199951723218,0.0,0.0
79,0.27494718101620674,-3.1324426610954106,0.013655416840687395,0.24228000000000008,0.8111292827948928,0.0,0.0
80,0.28295227751135826,-2.9764998641759157,0.0136599509594962,0.2789400000000001,0.818948249772191,0.3206953642384106,0.17800117569244944
81,0.2972312118113041,-3.046924700386822,0.013453971656505019,0.2917800000000001,0.818337068207562,0.0,0.0
82,0.2749205000549555,-3.2179236561246216,0.013507583615370095,0.23922000000000004,0.8309840211048722,0.0,0.0
83,0.3039193952530623,-3.0056623302027585,0.013269044377841056,0.27948000000000006,0.8275304449833929,0.0,0.0
84,0.2906428001374006,-3.0905052493177356,0.01346402042824775,0.2702600000000001,0.8210173589885235,0.0,0.0
85,0.2885961443185806,-3.111671354267746,0.01338243130967021,0.21644000000000005,0.8291156869530678,0.32003311258278144,0.17767171631791354
86,0.29656700694561006,-3.1123117995485665,0.013072784209158271,0.24662000000000006,0.8176386251151562,0.0,0.0
87,0.29392011505365373,-2.887482508778572,0.013991510667838157,0.22292000000000003,0.8206429593376815,0.0,0.0
88,0.2763195397108793,-3.0799657007791104,0.014174365465994924,0.2632600000000001,0.8087308949828148,0.0,0.0
89,0.27800889222323893,-2.9865025343149902,0.01452573646325618,0.26994000000000007,0.8211302601993083,0.0,0.0
90,0.2866855667084455,-3.0304162866808473,0.014034698794130235,0.27098000000000005,0.7948613779656589,0.3210264900662252,0.177990269680633
91,0.2905330983549356,-2.9015451025925576,0.014436247231438756,0.24516000000000007,0.8213802550211549,0.0,0.0
92,0.28826559703052046,-2.8258121774718163,0.014301621114835144,0.22172000000000006,0.8295772472508252,0.0,0.0
93,0.28420146445930006,-2.871994915932417,0.014721545507200062,0.24270000000000005,0.8195839197784662,0.0,0.0
94,0.2773229256570339,-3.1320488537363707,0.014206560370046646,0.25708000000000003,0.7876757629662752,0.0,0.0
95,0.29352246804535387,-3.067737095028162,0.01434337265882641,0.25994000000000006,0.8155344715649262,0.320364238410596,0.17788420887203496
96,0.28056926085054873,-2.8557894627563654,0.014342190205119551,0.22786000000000006,0.8195594899505377,0.0,0.0
97,0.26890478767454623,-3.20084019869566,0.01365895866882056,0.26046,0.818128273088485,0.0,0.0
98,0.2793038981258869,-3.01519463724643,0.01360552490502596,0.25746,0.8072207417488099,0.0,0.0
99,0.26170773375034334,-2.9992854269221425,0.013137243217788636,0.22426000000000004,0.8176129783540964,0.0,0.0
100,0.2677306665331125,-3.0353202261812986,0.01365074269194156,0.22338000000000008,0.8323698666039854,0.32019867549668873,0.1777472548816458
